number of clients,skew type,normalization,dataset,seed,stopped_epoch,test_accuracy,test_f1,test_loss,test_precision,test_recall,validation_accuracy,validation_loss
50,quantity_5.0,federated_robust_scaling,MNIST,2,60,0.9174,0.91735975,0.262503535,0.917550315,0.9174,0.913666666,0.272198945
50,quantity_5.0,federated_min_max,MNIST,2,60,0.9858,0.985798071,0.042997677,0.985814961,0.9858,0.981000006,0.060175169
50,quantity_5.0,federated_z_score,MNIST,2,60,0.9849,0.984893553,0.044695634,0.984900049,0.9849,0.985499978,0.067138135
50,label_0.5,federated_robust_scaling,MNIST,2,60,0.8632,0.860809202,0.430149615,0.865576357,0.8632,0.84983331,0.427633315
20,quantity_0.7,federated_robust_scaling,MNIST,1,38,0.9654,0.965356841,0.116591372,0.965491491,0.9654,0.965666652,0.116383471
20,quantity_0.7,federated_min_max,MNIST,1,32,0.989,0.988995389,0.037227657,0.989016186,0.989,0.987500012,0.047220662
20,quantity_0.7,federated_z_score,MNIST,1,19,0.9884,0.988400344,0.036945552,0.988421201,0.9884,0.985666692,0.046249084
50,label_0.5,federated_min_max,MNIST,2,60,0.9757,0.975640106,0.075829521,0.975826845,0.9757,0.97299999,0.093434878
20,quantity_5.0,federated_robust_scaling,MNIST,1,60,0.9643,0.964282884,0.108928747,0.964336803,0.9643,0.965166688,0.122291893
20,quantity_5.0,federated_min_max,MNIST,1,60,0.9906,0.990598856,0.030564306,0.990606239,0.9906,0.987833321,0.046367187
50,label_0.5,federated_z_score,MNIST,2,60,0.9806,0.980550192,0.06223695,0.980656799,0.9806,0.980833352,0.074413456
20,quantity_5.0,federated_z_score,MNIST,1,28,0.9874,0.98739442,0.038625203,0.987429901,0.9874,0.98299998,0.068069734
20,label_0.5,federated_robust_scaling,MNIST,1,60,0.9158,0.914518721,0.260286897,0.917349296,0.9158,0.916833341,0.264086843
50,label_5.0,federated_robust_scaling,MNIST,2,60,0.8767,0.876262561,0.38502112,0.876873396,0.8767,0.86650002,0.391194373
20,label_0.5,federated_min_max,MNIST,1,60,0.9874,0.98738457,0.043887299,0.98741896,0.9874,0.981166661,0.065860383
20,label_0.5,federated_z_score,MNIST,1,60,0.9869,0.986884459,0.044425245,0.986963195,0.9869,0.984333336,0.062812574
50,label_5.0,federated_min_max,MNIST,2,60,0.9836,0.983578874,0.05250575,0.983629101,0.9836,0.97816664,0.068199277
20,label_5.0,federated_robust_scaling,MNIST,1,60,0.9603,0.960238692,0.130294144,0.960350309,0.9603,0.957000017,0.14308235
20,label_5.0,federated_min_max,MNIST,1,60,0.9887,0.988691622,0.037765294,0.988721213,0.9887,0.986166656,0.051848993
20,label_5.0,federated_z_score,MNIST,1,27,0.9866,0.986595663,0.044116974,0.986629791,0.9866,0.982333362,0.061186463
50,label_5.0,federated_z_score,MNIST,2,60,0.9833,0.98329056,0.054304827,0.983320939,0.9833,0.982333362,0.065941744
20,quantity_0.7,federated_robust_scaling,MNIST,2,51,0.9644,0.964397402,0.113358445,0.964552384,0.9644,0.966499984,0.11813508
20,quantity_0.7,federated_min_max,MNIST,2,29,0.9899,0.989897528,0.031209653,0.989917243,0.9899,0.986166656,0.047556106
20,quantity_0.7,federated_z_score,MNIST,2,13,0.9853,0.985296715,0.045264337,0.98531696,0.9853,0.98299998,0.066942506
20,quantity_5.0,federated_robust_scaling,MNIST,2,60,0.9649,0.964839539,0.11755193,0.9649004,0.9649,0.969500005,0.105662279
20,quantity_5.0,federated_min_max,MNIST,2,51,0.9905,0.990497712,0.031659197,0.990502309,0.9905,0.988333344,0.045605905
10,quantity_0.7,federated_robust_scaling,MNIST,1,49,0.968,0.967962939,0.106424622,0.968030781,0.968,0.970666647,0.10280177
20,quantity_5.0,federated_z_score,MNIST,2,18,0.9846,0.98460017,0.048273161,0.984647433,0.9846,0.981666684,0.078985728
10,quantity_0.7,federated_min_max,MNIST,1,19,0.9892,0.989199023,0.031289328,0.989211228,0.9892,0.987166643,0.043623388
10,quantity_0.7,federated_z_score,MNIST,1,14,0.9882,0.988191122,0.040732227,0.988222641,0.9882,0.987333357,0.045337722
20,label_0.5,federated_robust_scaling,MNIST,2,60,0.9372,0.936466746,0.199681625,0.939365884,0.9372,0.937333345,0.21024023
10,quantity_5.0,federated_robust_scaling,MNIST,1,60,0.9684,0.968372457,0.113622032,0.96847486,0.9684,0.96966666,0.109571755
10,quantity_5.0,federated_min_max,MNIST,1,37,0.9921,0.992099301,0.027216272,0.992110499,0.9921,0.987500012,0.044398971
20,label_0.5,federated_min_max,MNIST,2,60,0.9814,0.981335569,0.06193053,0.981521351,0.9814,0.980166674,0.077798896
10,quantity_5.0,federated_z_score,MNIST,1,26,0.9892,0.989197171,0.038369916,0.989202302,0.9892,0.987333357,0.04603675
10,label_0.5,federated_robust_scaling,MNIST,1,60,0.9595,0.959410148,0.139835298,0.960017389,0.9595,0.957666695,0.142695665
20,label_0.5,federated_z_score,MNIST,2,38,0.9787,0.978608255,0.071000986,0.978923796,0.9787,0.980333328,0.090389065
10,label_0.5,federated_min_max,MNIST,1,40,0.9887,0.988694513,0.041473769,0.988735847,0.9887,0.98483336,0.056415897
10,label_0.5,federated_z_score,MNIST,1,24,0.9858,0.985781017,0.048228506,0.985863938,0.9858,0.985833347,0.05283393
20,label_5.0,federated_robust_scaling,MNIST,2,60,0.9447,0.944501899,0.170895711,0.94486184,0.9447,0.948166668,0.165246725
10,label_5.0,federated_robust_scaling,MNIST,1,60,0.9685,0.968414368,0.104885824,0.968589193,0.9685,0.968666673,0.113980182
20,label_5.0,federated_min_max,MNIST,2,60,0.9902,0.990195197,0.033808991,0.990213381,0.9902,0.986500025,0.047943823
10,label_5.0,federated_min_max,MNIST,1,35,0.9891,0.989080939,0.03519709,0.989134554,0.9891,0.986333311,0.049160905
10,label_5.0,federated_z_score,MNIST,1,16,0.9855,0.985488698,0.044927653,0.985546832,0.9855,0.98483336,0.060811203
20,label_5.0,federated_z_score,MNIST,2,46,0.9893,0.989295277,0.040932212,0.989300176,0.9893,0.986333311,0.050734974
50,quantity_0.7,federated_robust_scaling,MNIST,3,60,0.9345,0.934509192,0.21108216,0.934692793,0.9345,0.934499979,0.205192268
50,quantity_0.7,federated_min_max,MNIST,3,60,0.9886,0.988599023,0.03524863,0.988611457,0.9886,0.984166682,0.054517232
50,quantity_0.7,federated_z_score,MNIST,3,40,0.9859,0.985899972,0.041564025,0.985918351,0.9859,0.984666646,0.054699961
50,quantity_5.0,federated_robust_scaling,MNIST,3,60,0.9089,0.908706583,0.284635633,0.909096504,0.9089,0.911000013,0.281078458
50,quantity_5.0,federated_min_max,MNIST,3,60,0.9846,0.984591225,0.051219273,0.984612637,0.9846,0.981333315,0.065414727
50,quantity_5.0,federated_z_score,MNIST,3,60,0.9854,0.985394397,0.049063072,0.985412537,0.9854,0.982500017,0.065918498
50,label_0.5,federated_robust_scaling,MNIST,3,60,0.7847,0.77823669,0.656593144,0.790848809,0.7847,0.781499982,0.650883079
50,label_0.5,federated_min_max,MNIST,3,60,0.9719,0.971722771,0.097022481,0.9721548,0.9719,0.967000008,0.112723164
50,label_0.5,federated_z_score,MNIST,3,60,0.9763,0.976188035,0.087439455,0.976552952,0.9763,0.974666655,0.095885038
50,label_5.0,federated_robust_scaling,MNIST,3,60,0.8903,0.889820224,0.350521058,0.889825614,0.8903,0.886666656,0.347633898
50,label_5.0,federated_min_max,MNIST,3,60,0.986,0.985994332,0.042713907,0.9860448,0.986,0.981666684,0.057745624
50,label_5.0,federated_z_score,MNIST,3,60,0.9845,0.984495325,0.0568351,0.984507808,0.9845,0.982333362,0.088279009
10,quantity_0.7,federated_z_score,MNIST,2,15,0.9878,0.987802579,0.035599582,0.987836524,0.9878,0.988666654,0.045128673
10,quantity_5.0,federated_robust_scaling,MNIST,2,48,0.9739,0.973885675,0.095009461,0.973905104,0.9739,0.971499979,0.097438417
10,quantity_5.0,federated_min_max,MNIST,2,27,0.9889,0.988898012,0.03284486,0.988918718,0.9889,0.987833321,0.047013458
10,quantity_5.0,federated_z_score,MNIST,2,27,0.9887,0.988697215,0.04023939,0.988703897,0.9887,0.987666667,0.043397084
10,label_0.5,federated_robust_scaling,MNIST,2,60,0.9628,0.962745809,0.129475579,0.962849189,0.9628,0.964333355,0.117105506
10,label_0.5,federated_min_max,MNIST,2,44,0.9887,0.988697042,0.03552708,0.988724565,0.9887,0.985499978,0.051920228
10,label_0.5,federated_z_score,MNIST,2,13,0.9822,0.982175729,0.057099126,0.982220202,0.9822,0.981666684,0.06538479
20,quantity_0.7,federated_robust_scaling,MNIST,3,60,0.9706,0.97058099,0.113996439,0.970619644,0.9706,0.971333325,0.112517454
10,quantity_0.7,federated_robust_scaling,MNIST,2,18,0.9739,0.97387589,0.086509086,0.973922108,0.9739,0.974666655,0.088340417
10,quantity_0.7,federated_min_max,MNIST,2,29,0.9903,0.99029793,0.030003037,0.990308251,0.9903,0.987666667,0.04565043
20,quantity_0.7,federated_min_max,MNIST,3,33,0.9891,0.989097892,0.034634899,0.989111004,0.9891,0.985166669,0.053498458
20,quantity_0.7,federated_z_score,MNIST,3,25,0.9901,0.990097208,0.031508151,0.990121795,0.9901,0.987666667,0.049387496
20,quantity_5.0,federated_robust_scaling,MNIST,3,60,0.9612,0.961161768,0.13170135,0.961218141,0.9612,0.958833337,0.139598966
20,label_5.0,federated_min_max,MNIST,3,60,0.9896,0.989593783,0.033825826,0.989611825,0.9896,0.987166643,0.049666159
20,quantity_5.0,federated_min_max,MNIST,3,60,0.9888,0.988797019,0.035081748,0.988804155,0.9888,0.988333344,0.047654252
20,quantity_5.0,federated_z_score,MNIST,3,36,0.9867,0.986694394,0.038185775,0.986721958,0.9867,0.986000001,0.049996048
20,label_0.5,federated_robust_scaling,MNIST,3,60,0.9493,0.949069767,0.166667268,0.949687047,0.9493,0.947333336,0.159772515
20,label_0.5,federated_min_max,MNIST,3,60,0.9885,0.988494311,0.039316174,0.988548787,0.9885,0.984499991,0.056598667
20,label_0.5,federated_z_score,MNIST,3,39,0.9855,0.985491512,0.048163418,0.985526498,0.9855,0.982333362,0.056860905
20,label_5.0,federated_robust_scaling,MNIST,3,60,0.9531,0.9529255,0.147098064,0.953323753,0.9531,0.954166651,0.150008783
20,label_5.0,federated_z_score,MNIST,3,51,0.9878,0.987795687,0.038063649,0.987844534,0.9878,0.987666667,0.043872342
10,quantity_0.7,federated_robust_scaling,MNIST,3,29,0.973,0.97296236,0.094703592,0.972999406,0.973,0.973666668,0.091922067
10,quantity_0.7,federated_min_max,MNIST,3,25,0.991,0.99100051,0.032123499,0.991014192,0.991,0.987500012,0.045173492
10,label_0.5,federated_z_score,MNIST,3,38,0.9743,0.973954437,0.10510613,0.974919369,0.9743,0.973833323,0.119340666
10,label_5.0,federated_robust_scaling,MNIST,3,60,0.9657,0.965654559,0.118932858,0.966069178,0.9657,0.964833319,0.124372132
10,label_5.0,federated_robust_scaling,MNIST,2,11,0.8044,0.791816675,0.567101896,0.819455739,0.8044,0.797666669,0.558026373
10,label_5.0,federated_min_max,MNIST,3,37,0.9888,0.988798903,0.038553089,0.988859925,0.9888,0.987500012,0.052770276
10,label_5.0,federated_z_score,MNIST,3,16,0.9837,0.983656073,0.05062867,0.983791105,0.9837,0.983500004,0.068914182
10,quantity_0.7,federated_z_score,MNIST,3,27,0.9881,0.988100606,0.04337709,0.988129213,0.9881,0.987999976,0.054299723
10,quantity_5.0,federated_robust_scaling,MNIST,3,52,0.9701,0.970069966,0.100298457,0.970114468,0.9701,0.970333338,0.104704499
10,quantity_5.0,federated_min_max,MNIST,3,23,0.9891,0.989097824,0.031122595,0.9891218,0.9891,0.987500012,0.042505756
10,quantity_5.0,federated_z_score,MNIST,3,18,0.9866,0.986597861,0.040128209,0.986611701,0.9866,0.985333323,0.063489288
10,label_5.0,federated_min_max,MNIST,2,29,0.9874,0.987363031,0.036474232,0.987491796,0.9874,0.986666679,0.047735758
10,label_5.0,federated_z_score,MNIST,2,17,0.9837,0.98368362,0.049343031,0.983743167,0.9837,0.98299998,0.057898361
10,label_0.5,federated_robust_scaling,MNIST,3,60,0.9214,0.916199329,0.265937656,0.930386075,0.9214,0.91716665,0.26526767
10,label_0.5,federated_min_max,MNIST,3,14,0.9169,0.904322539,0.222154424,0.930788241,0.9169,0.907333314,0.242174089
50,quantity_0.7,default,MNIST,3,36,0.9829,0.982899936,0.068320267,0.982954586,0.9829,0.982166648,0.068155296
50,quantity_0.7,local_robust_scaling,MNIST,3,60,0.9459,0.94585899,0.177634612,0.94587516,0.9459,0.949166656,0.16541256
50,quantity_0.7,instance_norm,MNIST,3,35,0.986,0.985996318,0.047064546,0.986009176,0.986,0.986500025,0.046041742
50,quantity_0.7,group_norm,MNIST,3,20,0.9848,0.984790859,0.047862992,0.984824779,0.9848,0.984499991,0.054799531
50,quantity_0.7,layer_norm,MNIST,3,38,0.987,0.986996465,0.047364976,0.986999257,0.987,0.988833308,0.043138906
50,quantity_0.7,batch_norm,MNIST,3,27,0.9876,0.987596652,0.040635198,0.987607465,0.9876,0.988499999,0.044170268
50,quantity_0.7,local_min_max,MNIST,3,15,0.9653,0.96527026,0.239222407,0.965328508,0.9653,0.964999974,0.261460274
50,quantity_0.7,local_z_score,MNIST,3,30,0.9812,0.981186908,0.139203668,0.981205653,0.9812,0.980499983,0.1508964
50,quantity_5.0,default,MNIST,3,60,0.9827,0.982699168,0.072194107,0.982759585,0.9827,0.982166648,0.077946573
50,quantity_0.7,default,MNIST,2,40,0.9828,0.982795418,0.074112132,0.982808845,0.9828,0.984000027,0.06275893
50,quantity_5.0,local_robust_scaling,MNIST,3,60,0.8749,0.875071255,0.394002914,0.875646712,0.8749,0.877666652,0.383939236
50,quantity_5.0,instance_norm,MNIST,3,44,0.9859,0.985896821,0.048446558,0.985901134,0.9859,0.98483336,0.054894913
50,quantity_5.0,group_norm,MNIST,3,43,0.9877,0.987697432,0.040510118,0.987712453,0.9877,0.987500012,0.050201345
50,quantity_0.7,local_robust_scaling,MNIST,2,60,0.943,0.94301011,0.180170089,0.94323811,0.943,0.947166681,0.163538262
50,quantity_5.0,layer_norm,MNIST,3,52,0.9872,0.987197628,0.040382452,0.987215321,0.9872,0.987666667,0.04278532
50,quantity_0.7,instance_norm,MNIST,2,44,0.9865,0.986496799,0.046433069,0.986511802,0.9865,0.985833347,0.051729038
50,quantity_5.0,batch_norm,MNIST,3,39,0.9863,0.986300572,0.046790849,0.986317222,0.9863,0.985833347,0.045788478
50,quantity_0.7,group_norm,MNIST,2,28,0.989,0.988996696,0.038702626,0.989003746,0.989,0.987833321,0.044285804
50,quantity_5.0,local_min_max,MNIST,3,27,0.9676,0.96757912,0.175988108,0.967687748,0.9676,0.968500018,0.195095852
50,quantity_0.7,layer_norm,MNIST,2,30,0.9859,0.985900015,0.041913882,0.985926712,0.9859,0.986500025,0.049335085
50,quantity_5.0,local_z_score,MNIST,3,26,0.9761,0.976090397,0.141976312,0.976147057,0.9761,0.978500009,0.145390451
50,quantity_0.7,batch_norm,MNIST,2,28,0.987,0.986997308,0.0443196,0.987009093,0.987,0.986000001,0.05061347
50,label_0.5,default,MNIST,3,48,0.966,0.965914787,0.13088043,0.966141324,0.966,0.967999995,0.118652344
50,quantity_0.7,local_min_max,MNIST,2,17,0.9692,0.969197234,0.177153945,0.969293186,0.9692,0.966833353,0.243698284
50,quantity_0.7,local_z_score,MNIST,2,18,0.975,0.975010597,0.167337209,0.975065918,0.975,0.977833331,0.135827363
50,quantity_5.0,default,MNIST,2,40,0.9787,0.97870143,0.087884299,0.978725264,0.9787,0.979833305,0.082535788
50,label_0.5,local_robust_scaling,MNIST,3,60,0.7451,0.732686789,0.831200957,0.758729391,0.7451,0.751333356,0.816151381
50,quantity_5.0,local_robust_scaling,MNIST,2,60,0.9107,0.910661337,0.281710833,0.911061107,0.9107,0.913166642,0.27144751
50,quantity_5.0,instance_norm,MNIST,2,42,0.9841,0.984094171,0.054695696,0.984112562,0.9841,0.986166656,0.05608844
50,label_0.5,instance_norm,MNIST,3,60,0.9767,0.976621978,0.075620241,0.976930674,0.9767,0.977666676,0.078085244
50,quantity_5.0,group_norm,MNIST,2,47,0.9885,0.988495907,0.035881009,0.98851923,0.9885,0.986999989,0.047792532
50,label_0.5,group_norm,MNIST,3,51,0.9852,0.985148302,0.056417115,0.985312114,0.9852,0.980333328,0.067484558
50,quantity_5.0,layer_norm,MNIST,2,39,0.983,0.982994523,0.055855382,0.983001904,0.983,0.984499991,0.052587338
50,label_0.5,layer_norm,MNIST,3,52,0.979,0.978930763,0.069904007,0.979107104,0.979,0.981000006,0.075679988
50,quantity_5.0,batch_norm,MNIST,2,36,0.9867,0.986691558,0.038939185,0.986706222,0.9867,0.986333311,0.050549366
50,quantity_5.0,local_min_max,MNIST,2,23,0.9672,0.967194298,0.170458391,0.967320548,0.9672,0.966499984,0.257455289
50,label_0.5,batch_norm,MNIST,3,60,0.9836,0.98354614,0.058784895,0.983696272,0.9836,0.980333328,0.067556739
50,quantity_5.0,local_z_score,MNIST,2,33,0.9781,0.978097932,0.159215108,0.978140496,0.9781,0.978500009,0.129840747
50,label_0.5,local_min_max,MNIST,3,22,0.8895,0.886645992,0.985720098,0.899329944,0.8895,0.878666639,1.065534353
50,label_0.5,default,MNIST,2,46,0.9714,0.971349824,0.101241417,0.97170043,0.9714,0.970333338,0.112004057
50,label_0.5,local_z_score,MNIST,3,33,0.9329,0.93191574,0.783242166,0.935206111,0.9329,0.924666643,0.60235244
50,label_5.0,default,MNIST,3,51,0.9764,0.976393718,0.086341046,0.976499165,0.9764,0.978333354,0.084194772
50,label_0.5,local_robust_scaling,MNIST,2,60,0.7207,0.708986908,0.901373804,0.726354035,0.7207,0.709833324,0.929520249
50,label_5.0,local_robust_scaling,MNIST,3,60,0.8819,0.880788855,0.372645587,0.883348846,0.8819,0.87683332,0.372597665
50,label_0.5,instance_norm,MNIST,2,60,0.9793,0.979248735,0.071383163,0.979448598,0.9793,0.982666671,0.061751883
50,label_5.0,instance_norm,MNIST,3,49,0.9836,0.983585745,0.053802069,0.983608023,0.9836,0.984333336,0.056470964
50,label_0.5,group_norm,MNIST,2,60,0.9815,0.981452199,0.060104724,0.981631552,0.9815,0.982166648,0.058689676
50,label_5.0,group_norm,MNIST,3,50,0.9868,0.98678239,0.042205974,0.986807559,0.9868,0.986000001,0.048522409
50,label_0.5,layer_norm,MNIST,2,60,0.9779,0.977823874,0.071819961,0.978002809,0.9779,0.978833318,0.074568309
50,label_5.0,layer_norm,MNIST,3,42,0.9829,0.982881764,0.05413194,0.982911344,0.9829,0.984333336,0.055806626
50,label_0.5,batch_norm,MNIST,2,60,0.9826,0.982554797,0.056052998,0.982673992,0.9826,0.982833326,0.057380732
50,label_0.5,local_min_max,MNIST,2,12,0.8421,0.833676203,1.226493359,0.86162492,0.8421,0.834166646,1.303003192
50,label_5.0,batch_norm,MNIST,3,46,0.9862,0.986185155,0.046255484,0.986217011,0.9862,0.988333344,0.047659598
50,label_5.0,local_min_max,MNIST,3,21,0.9524,0.952228742,0.323921263,0.953067499,0.9524,0.948000014,0.400731772
50,label_0.5,local_z_score,MNIST,2,39,0.9352,0.93426637,0.65671128,0.937331793,0.9352,0.936166644,0.61188674
50,label_5.0,local_z_score,MNIST,3,16,0.9581,0.957935906,0.27805388,0.958537866,0.9581,0.958166659,0.49741143
50,label_5.0,default,MNIST,2,60,0.9746,0.974591411,0.096366562,0.974703625,0.9746,0.973999977,0.095862314
50,label_5.0,local_robust_scaling,MNIST,2,60,0.8418,0.840830878,0.502741754,0.843618195,0.8418,0.830833316,0.511046827
50,label_5.0,instance_norm,MNIST,2,60,0.9856,0.985590121,0.047602121,0.985613597,0.9856,0.986500025,0.051007263
50,label_5.0,group_norm,MNIST,2,60,0.9849,0.984886744,0.052160036,0.984916791,0.9849,0.98483336,0.052454919
50,label_5.0,layer_norm,MNIST,2,60,0.9869,0.986881654,0.045263968,0.986920832,0.9869,0.982166648,0.060817964
50,label_5.0,batch_norm,MNIST,2,60,0.985,0.98498879,0.046649199,0.985028607,0.985,0.985499978,0.050843496
50,label_5.0,local_min_max,MNIST,2,17,0.9433,0.942885016,0.380957872,0.944328392,0.9433,0.936166644,0.422506839
50,label_5.0,local_z_score,MNIST,2,24,0.9603,0.96010568,0.22580567,0.960542082,0.9603,0.958500028,0.405274689
50,default,default,MNIST,3,49,0.9774,0.977388768,0.090140417,0.977390112,0.9774,0.980499983,0.08973188
50,default,federated_robust_scaling,MNIST,3,60,0.8832,0.883206999,0.371812046,0.883412117,0.8832,0.887000024,0.354396611
50,default,federated_min_max,MNIST,3,60,0.9851,0.985097211,0.045773562,0.985124171,0.9851,0.983833313,0.056213822
50,default,federated_z_score,MNIST,3,60,0.985,0.984992991,0.04593889,0.985015836,0.985,0.985666692,0.049387563
50,default,local_robust_scaling,MNIST,3,60,0.8608,0.860582266,0.429963529,0.860505951,0.8608,0.855833352,0.440835446
50,default,instance_norm,MNIST,3,46,0.9845,0.984496828,0.047189161,0.984505194,0.9845,0.984666646,0.058822587
50,default,group_norm,MNIST,3,44,0.9881,0.988096742,0.039708514,0.988114161,0.9881,0.986999989,0.044695489
50,default,layer_norm,MNIST,3,60,0.9874,0.987394125,0.042246222,0.987408047,0.9874,0.986999989,0.042376041
50,default,batch_norm,MNIST,3,42,0.9861,0.986097141,0.043406524,0.986107967,0.9861,0.986333311,0.045937944
50,default,local_min_max,MNIST,3,38,0.9726,0.972583818,0.218813941,0.972639866,0.9726,0.97116667,0.209744811
50,default,local_z_score,MNIST,3,29,0.9743,0.974283694,0.125914082,0.974317725,0.9743,0.975166678,0.113934256
20,quantity_0.7,default,MNIST,3,19,0.9852,0.985193337,0.055710729,0.985214394,0.9852,0.981166661,0.063773163
50,default,default,MNIST,2,36,0.9729,0.972922257,0.097323753,0.972990968,0.9729,0.972833335,0.101681165
20,quantity_0.7,local_robust_scaling,MNIST,3,60,0.9674,0.967388687,0.11915265,0.967457164,0.9674,0.972833335,0.095330007
50,default,federated_robust_scaling,MNIST,2,60,0.8499,0.85032947,0.476437807,0.851490883,0.8499,0.853500009,0.459245861
20,quantity_0.7,instance_norm,MNIST,3,18,0.988,0.988000827,0.037758123,0.988028728,0.988,0.987333357,0.043168023
20,quantity_0.7,group_norm,MNIST,3,17,0.9886,0.988599164,0.034394871,0.988604552,0.9886,0.99000001,0.036405832
20,quantity_0.7,layer_norm,MNIST,3,22,0.9886,0.988598649,0.037786137,0.988611218,0.9886,0.988333344,0.044430703
50,default,federated_min_max,MNIST,2,60,0.9833,0.983295037,0.047617186,0.983341427,0.9833,0.985166669,0.058590703
20,quantity_0.7,batch_norm,MNIST,3,17,0.9891,0.98909328,0.036076326,0.989101483,0.9891,0.990333319,0.037243262
20,quantity_0.7,local_min_max,MNIST,3,8,0.9825,0.982499531,0.135507256,0.982552493,0.9825,0.980333328,0.131761134
20,quantity_0.7,local_z_score,MNIST,3,12,0.9844,0.984390565,0.053104781,0.984394361,0.9844,0.983166695,0.064207807
20,quantity_5.0,default,MNIST,3,28,0.9831,0.983094746,0.064336374,0.98313296,0.9831,0.984666646,0.062513553
50,default,federated_z_score,MNIST,2,60,0.9834,0.98339145,0.05062208,0.983417595,0.9834,0.984166682,0.053630922
20,quantity_5.0,local_robust_scaling,MNIST,3,60,0.952,0.951912025,0.166875601,0.95197798,0.952,0.950833321,0.147897556
50,default,local_robust_scaling,MNIST,2,60,0.8851,0.884966564,0.364999533,0.885250436,0.8851,0.885500014,0.355947882
20,quantity_5.0,instance_norm,MNIST,3,27,0.9849,0.984893164,0.054631189,0.984925083,0.9849,0.985333323,0.050689805
20,quantity_5.0,group_norm,MNIST,3,31,0.9902,0.990199043,0.033073064,0.990221471,0.9902,0.990333319,0.035359167
20,quantity_5.0,layer_norm,MNIST,3,29,0.9869,0.986896529,0.040703643,0.986914686,0.9869,0.989000022,0.041804541
20,quantity_5.0,batch_norm,MNIST,3,23,0.9878,0.987793697,0.042942166,0.987826901,0.9878,0.989499986,0.041355401
20,quantity_5.0,local_min_max,MNIST,3,17,0.9799,0.979893745,0.123069361,0.979920625,0.9799,0.982500017,0.094640672
50,default,instance_norm,MNIST,2,60,0.9843,0.984294397,0.052140363,0.984302899,0.9843,0.986000001,0.054011766
20,quantity_5.0,local_z_score,MNIST,3,19,0.9809,0.980893033,0.10869658,0.980903413,0.9809,0.983166695,0.072135791
20,label_0.5,default,MNIST,3,33,0.9747,0.97462893,0.089873835,0.974929952,0.9747,0.976999998,0.10363169
20,label_0.5,local_robust_scaling,MNIST,3,60,0.7571,0.742402277,0.913402081,0.775433354,0.7571,0.75,0.968777478
50,default,group_norm,MNIST,2,60,0.9871,0.987096171,0.044895753,0.987112586,0.9871,0.987833321,0.040923826
20,label_0.5,instance_norm,MNIST,3,33,0.9811,0.981045338,0.063545786,0.981321242,0.9811,0.982833326,0.063549817
20,label_0.5,group_norm,MNIST,3,33,0.9837,0.98366666,0.058541298,0.983800539,0.9837,0.986666679,0.060053054
20,label_0.5,layer_norm,MNIST,3,45,0.9819,0.981838934,0.063592397,0.981983755,0.9819,0.981333315,0.071450107
50,default,layer_norm,MNIST,2,41,0.9829,0.98289458,0.055166986,0.982921434,0.9829,0.982333362,0.060616039
20,label_0.5,batch_norm,MNIST,3,32,0.9841,0.984055212,0.054160625,0.984185794,0.9841,0.982833326,0.060271673
20,label_0.5,local_min_max,MNIST,3,7,0.8572,0.84557193,0.802186251,0.875219856,0.8572,0.853333354,0.804119766
20,label_0.5,local_z_score,MNIST,3,25,0.9524,0.951866678,0.306087345,0.953647323,0.9524,0.950999975,0.288298935
20,label_5.0,default,MNIST,3,33,0.9851,0.985091561,0.053910766,0.98512065,0.9851,0.985000014,0.061198264
50,default,batch_norm,MNIST,2,60,0.9853,0.985288762,0.051948674,0.985321269,0.9853,0.988333344,0.046530686
50,default,local_min_max,MNIST,2,32,0.9719,0.97189048,0.242962062,0.971962824,0.9719,0.970833361,0.207613975
50,default,local_z_score,MNIST,2,36,0.9775,0.977488918,0.134712845,0.977547754,0.9775,0.978999972,0.104656823
20,label_5.0,local_robust_scaling,MNIST,3,60,0.944,0.943863867,0.175685927,0.944084385,0.944,0.941833317,0.179523721
20,quantity_0.7,default,MNIST,2,17,0.9874,0.987397894,0.049210131,0.987402056,0.9874,0.984333336,0.061217163
20,label_5.0,instance_norm,MNIST,3,30,0.9854,0.985396818,0.046321765,0.985414429,0.9854,0.986500025,0.044198282
20,label_5.0,group_norm,MNIST,3,30,0.989,0.988993717,0.037426181,0.989006871,0.989,0.988333344,0.039217632
20,label_5.0,layer_norm,MNIST,3,34,0.9861,0.986091666,0.045501783,0.98611873,0.9861,0.987166643,0.051215705
20,quantity_0.7,local_robust_scaling,MNIST,2,60,0.9623,0.962274986,0.118251309,0.962294232,0.9623,0.970666647,0.093433857
20,label_5.0,batch_norm,MNIST,3,32,0.9887,0.988685843,0.038875997,0.988716505,0.9887,0.988666654,0.04518288
20,quantity_0.7,instance_norm,MNIST,2,13,0.9874,0.98739595,0.040534291,0.987412657,0.9874,0.986333311,0.047970835
20,label_5.0,local_min_max,MNIST,3,21,0.9805,0.980486355,0.102045909,0.980529567,0.9805,0.981000006,0.107664727
20,quantity_0.7,group_norm,MNIST,2,18,0.9889,0.988893899,0.035303682,0.988902084,0.9889,0.990166664,0.039418649
20,label_5.0,local_z_score,MNIST,3,12,0.9735,0.973443661,0.098764159,0.973509785,0.9735,0.972833335,0.098331228
20,quantity_0.7,layer_norm,MNIST,2,15,0.9888,0.988795585,0.038753133,0.988804891,0.9888,0.987999976,0.045611866
20,quantity_0.7,batch_norm,MNIST,2,14,0.9866,0.986597339,0.041780915,0.986621559,0.9866,0.986666679,0.043761514
