number of clients,skew type,normalization,dataset,seed,stopped_epoch,test_accuracy,test_f1,test_loss,test_precision,test_recall,validation_accuracy,validation_loss
20,quantity_0.7,default,hepatisis,1,42,0.8048780560493469,0.7345971563981042,1.6946673393249512,0.7316770186335403,0.8048780487804879,0.800000012,1.3848778009414673
20,quantity_0.7,federated_robust_scaling,hepatisis,1,42,0.7804877758026123,0.687402103,0.8449447154998779,0.6141543382646941,0.7804878048780488,0.8199999928474426,0.9985441565513612
20,quantity_0.7,federated_min_max,hepatisis,1,30,0.7804877758026123,0.6842632809889743,0.8830639123916626,0.6091612135633552,0.7804878048780488,0.8199999928474426,0.7347926497459412
20,quantity_0.7,federated_z_score,hepatisis,1,41,0.7804877758026123,0.687402103,0.7393572926521301,0.6141543382646941,0.7804878048780488,0.8199999928474426,0.707395077
20,quantity_0.7,local_robust_scaling,hepatisis,1,41,0.7804877758026123,0.6842632809889743,2.8291103839874268,0.6091612135633552,0.7804878048780488,0.8199999928474426,1.445637345314026
20,quantity_0.7,instance_norm,hepatisis,1,150,0.8048780560493469,0.7382157649069753,0.9487690329551696,0.6898233809924307,0.8048780487804879,0.8399999737739563,0.8972705006599426
20,quantity_0.7,group_norm,hepatisis,1,68,0.7804877758026123,0.687402103,0.7118455171585083,0.6141543382646941,0.7804878048780488,0.8399999737739563,0.6570366621017456
20,quantity_0.7,layer_norm,hepatisis,1,12,0.7804877758026123,0.6842632809889743,0.8808934092521667,0.6091612135633552,0.7804878048780488,0.8199999928474426,0.6963396668434143
20,quantity_0.7,batch_norm,hepatisis,1,37,0.7804877758026123,0.6842632809889743,0.7497526407241821,0.6091612135633552,0.7804878048780488,0.800000012,0.7508288025856018
20,quantity_0.7,local_min_max,hepatisis,1,23,0.7804877758026123,0.6842632809889743,9.519418716430664,0.6091612135633552,0.7804878048780488,0.8199999928474426,0.7866913676261902
20,quantity_0.7,local_z_score,hepatisis,1,47,0.7804877758026123,0.6842632809889743,1.7246286869049072,0.6091612135633552,0.7804878048780488,0.8199999928474426,1.0193102359771729
